"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
385,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",385,"Di Linh","Huy<U+1EC7>n","District",NA,NA
386,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",386,"Lâm Hà","Huy<U+1EC7>n","District",NA,"Lam Ha"
387,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",387,"L<U+1EA1>c Duong","Huy<U+1EC7>n","District",NA,"Lac Duong"
388,250,"VNM","Vietnam",37,"Lai Châu",388,"Lai Châu","Thi xa","Township",NA,"Lai Chau"
389,250,"VNM","Vietnam",37,"Lai Châu",389,"Mu<U+1EDD>ng Tè","Huy<U+1EC7>n","District",NA,"Muong Te"
390,250,"VNM","Vietnam",37,"Lai Châu",390,"Phong Th<U+1ED5>","Huy<U+1EC7>n","District",NA,"Phong Tho"
391,250,"VNM","Vietnam",37,"Lai Châu",391,"Sìn H<U+1ED3>","Huy<U+1EC7>n","District",NA,"Sin Ho"
392,250,"VNM","Vietnam",37,"Lai Châu",392,"Tam Ðu<U+1EDD>ng","Huy<U+1EC7>n","District",NA,"Tam Duong"
393,250,"VNM","Vietnam",37,"Lai Châu",393,"Thanh Uyen","Huy<U+1EC7>n","District",NA,NA
394,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",394,"Ðình L<U+1EAD>p","Huy<U+1EC7>n","District",NA,"Dinh Lap"
395,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",395,"Bình Gia","Huy<U+1EC7>n","District",NA,"Binh Gia"
396,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",396,"B<U+1EAF>c Son","Huy<U+1EC7>n","District",NA,"Bac Son"
397,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",397,"Cao L<U+1ED9>c","Huy<U+1EC7>n","District",NA,"Cao Loc"
398,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",398,"Chi Lang","Huy<U+1EC7>n","District",NA,"Chi Lang"
399,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",399,"H<U+1EEF>u Lung","Huy<U+1EC7>n","District",NA,"Huu Lung"
400,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",400,"L<U+1ED9>c Bình","Huy<U+1EC7>n","District",NA,"Loc Binh"
401,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",401,"L<U+1EA1>ng Son","Than Pho","City",NA,"Langson"
402,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",402,"Tràng Ð<U+1ECB>nh","Huy<U+1EC7>n","District",NA,"Trang Dinh"
403,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",403,"Vãn Lãng","Huy<U+1EC7>n","District",NA,"Van Lang"
404,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",404,"Van Quan","Huy<U+1EC7>n","District",NA,"Van Quan"
405,250,"VNM","Vietnam",39,"Long An",405,"Ð<U+1EE9>c Hòa","Huy<U+1EC7>n","District",NA,"Duc Hoa"
406,250,"VNM","Vietnam",39,"Long An",406,"Ð<U+1EE9>c Hu<U+1EC7>","Huy<U+1EC7>n","District",NA,"Duc Hue"
407,250,"VNM","Vietnam",39,"Long An",407,"B<U+1EBF>n L<U+1EE9>c","Huy<U+1EC7>n","District",NA,"Ben Luc"
408,250,"VNM","Vietnam",39,"Long An",408,"C<U+1EA7>n Ðu<U+1EDB>c","Huy<U+1EC7>n","District",NA,"Can Duoc"
409,250,"VNM","Vietnam",39,"Long An",409,"C<U+1EA7>n Giu<U+1ED9>c","Huy<U+1EC7>n","District",NA,"Can Giuoc"
410,250,"VNM","Vietnam",39,"Long An",410,"Châu Thành","Huy<U+1EC7>n","District",NA,"Chau Thanh"
411,250,"VNM","Vietnam",39,"Long An",411,"M<U+1ED9>c Hóa","Huy<U+1EC7>n","District",NA,"Moc Hoa"
412,250,"VNM","Vietnam",39,"Long An",412,"Tân An","Thi xa","Township",NA,"Tan An"
413,250,"VNM","Vietnam",39,"Long An",413,"Tân Hung","Huy<U+1EC7>n","District",NA,"Tan Hung"
414,250,"VNM","Vietnam",39,"Long An",414,"Tân Thành","Huy<U+1EC7>n","District",NA,"Tan Thanh"
415,250,"VNM","Vietnam",39,"Long An",415,"Tân Tr<U+1EE5>","Huy<U+1EC7>n","District",NA,"Tan Tru"
416,250,"VNM","Vietnam",39,"Long An",416,"Th<U+1EE7> Th<U+1EEB>a","Huy<U+1EC7>n","District",NA,"Thu Thua"
417,250,"VNM","Vietnam",39,"Long An",417,"Thanh Hóa","Huy<U+1EC7>n","District",NA,"Thanh Hoa"
418,250,"VNM","Vietnam",39,"Long An",418,"Vinh Hung","Huy<U+1EC7>n","District",NA,"Vinh Hung"
419,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",419,"Ý Yên","Huy<U+1EC7>n","District",NA,"Y Yen"
420,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",420,"Giao Th<U+1EE7>y","Huy<U+1EC7>n","District",NA,"Giao Thuy"
421,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",421,"H<U+1EA3>i H<U+1EAD>u","Huy<U+1EC7>n","District",NA,"Hai Hau"
422,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",422,"M<U+1EF9> L<U+1ED9>c","Huy<U+1EC7>n","District",NA,"My Loc"
423,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",423,"Nam Ð<U+1ECB>nh","Huy<U+1EC7>n","District",NA,"Nam Dinh"
424,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",424,"Nam Tr<U+1EF1>c","Huy<U+1EC7>n","District",NA,"Nam Truc"
425,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",425,"Nghia Hung","Huy<U+1EC7>n","District",NA,"Nghia Hung"
426,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",426,"Tr<U+1EF1>c Ninh","Huy<U+1EC7>n","District",NA,"Truc Ninh"
427,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",427,"V<U+1EE5> B<U+1EA3>n","Huy<U+1EC7>n","District",NA,"Vu Ban"
428,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",428,"Xuân Tru<U+1EDD>ng","Huy<U+1EC7>n","District",NA,"Xuan Truong"
429,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",429,"Ðô Luong","Huy<U+1EC7>n","District",NA,"Do Luong"
430,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",430,"Anh Son","Huy<U+1EC7>n","District",NA,"Anh Son"
431,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",431,"C<U+1EED>a Lò","Thi xa","Township",NA,"Cua Lo"
432,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",432,"Con Cuông","Huy<U+1EC7>n","District",NA,"Con Cuong"
433,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",433,"Di<U+1EC5>n Châu","Huy<U+1EC7>n","District",NA,"Dien Chau"
434,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",434,"Hung Nguyên","Huy<U+1EC7>n","District",NA,"Hung Nguyen"
435,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",435,"K<U+1EF3> Son","Huy<U+1EC7>n","District",NA,"Ky Son"
436,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",436,"Nam Ðàn","Huy<U+1EC7>n","District",NA,"Nam Dan"
437,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",437,"Nghia Ðàn","Huy<U+1EC7>n","District",NA,"Nghia Dan"
438,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",438,"Nghi L<U+1ED9>c","Huy<U+1EC7>n","District",NA,"Nghi Loc"
439,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",439,"Qu<U+1EF3> Châu","Huy<U+1EC7>n","District",NA,"Quy Chau"
440,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",440,"Qu<U+1EF3> H<U+1EE3>p","Huy<U+1EC7>n","District",NA,"Quy Hop"
441,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",441,"Qu<U+1EF3>nh Luu","Huy<U+1EC7>n","District",NA,"Quynh Luu"
442,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",442,"Qu<U+1EBF> Phong","Huy<U+1EC7>n","District",NA,"Que Phong"
443,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",443,"Tân K<U+1EF3>","Huy<U+1EC7>n","District",NA,"Tan Ky"
444,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",444,"Tuong Duong","Huy<U+1EC7>n","District",NA,"Tuong Duong"
445,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",445,"Thái Hòa","Huy<U+1EC7>n","District",NA,NA
446,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",446,"Thanh Chuong","Huy<U+1EC7>n","District",NA,"Thanh Chuong"
447,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",447,"Vinh","Than Pho","City",NA,NA
448,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",448,"Yên Thành","Huy<U+1EC7>n","District",NA,"Yen Thanh"
449,250,"VNM","Vietnam",42,"Ninh Bình",449,"Gia Vi<U+1EC5>n","Huy<U+1EC7>n","District",NA,"Gia Vien"
450,250,"VNM","Vietnam",42,"Ninh Bình",450,"Hoa Lu","Huy<U+1EC7>n","District",NA,"Hoa Lu"
451,250,"VNM","Vietnam",42,"Ninh Bình",451,"Kim Son","Huy<U+1EC7>n","District",NA,"Kim Son"
452,250,"VNM","Vietnam",42,"Ninh Bình",452,"Nho Quan","Huy<U+1EC7>n","District",NA,"Nho Quan"
453,250,"VNM","Vietnam",42,"Ninh Bình",453,"Ninh Bình","Thi xa","Township",NA,NA
454,250,"VNM","Vietnam",42,"Ninh Bình",454,"Tam Ði<U+1EC7>p","Thi xa","Township",NA,"Tam Diep"
455,250,"VNM","Vietnam",42,"Ninh Bình",455,"Yên Khánh","Huy<U+1EC7>n","District",NA,"Yen Khanh"
456,250,"VNM","Vietnam",42,"Ninh Bình",456,"Yên Mô","Huy<U+1EC7>n","District",NA,"Yen Mo"
457,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",457,"Bác Ái","Huy<U+1EC7>n","District",NA,"Bac Ai"
458,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",458,"Ninh H<U+1EA3>i","Huy<U+1EC7>n","District",NA,"Ninh Hai"
459,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",459,"Ninh Phu<U+1EDB>c","Huy<U+1EC7>n","District",NA,"Ninh Phuoc"
460,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",460,"Ninh Son","Huy<U+1EC7>n","District",NA,"Ninh Son"
461,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",461,"Phan Rang-Tháp Chàm","Thi xa","Township",NA,"Phan Rang-Thap Cham"
462,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",462,"Ðoan Hùng","Huy<U+1EC7>n","District",NA,"Doan Hung"
463,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",463,"C<U+1EA9>m Khê","Huy<U+1EC7>n","District",NA,"Cam Khe"
464,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",464,"H<U+1EA1> Hoà","Huy<U+1EC7>n","District",NA,"Ha Hoa"
465,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",465,"Lâm Thao","Huy<U+1EC7>n","District",NA,"Lam Thao"
466,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",466,"Phú Ninh","Huy<U+1EC7>n","District",NA,"Phu Ninh"
467,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",467,"Phú Th<U+1ECD>","Thi xa","Township",NA,"Phu Tho"
468,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",468,"Tam Nông","Huy<U+1EC7>n","District",NA,"Tam Nong"
469,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",469,"Thanh Ba","Huy<U+1EC7>n","District",NA,"Thanh Ba"
470,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",470,"Thanh Son","Huy<U+1EC7>n","District",NA,"Thanh Son"
471,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",471,"Thanh Thu<U+1EF7>","Huy<U+1EC7>n","District",NA,"Thanh Thuy"
472,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",472,"Vi<U+1EC7>t Trì","Than Pho","City",NA,"Viet Tri"
473,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",473,"Yên L<U+1EAD>p","Huy<U+1EC7>n","District",NA,"Yen Lap"
474,250,"VNM","Vietnam",45,"Phú Yên",474,"Ðông Hòa","Huy<U+1EC7>n","District",NA,NA
475,250,"VNM","Vietnam",45,"Phú Yên",475,"Ð<U+1ED3>ng Xuân","Huy<U+1EC7>n","District",NA,"Dong Xuan"
476,250,"VNM","Vietnam",45,"Phú Yên",476,"Phú Hòa","Huy<U+1EC7>n","District",NA,"Phu Hoa"
477,250,"VNM","Vietnam",45,"Phú Yên",477,"Sông C<U+1EA7>u","Huy<U+1EC7>n","District",NA,"Song Cau"
478,250,"VNM","Vietnam",45,"Phú Yên",478,"Sông Hinh","Huy<U+1EC7>n","District",NA,"Song Hinh"
479,250,"VNM","Vietnam",45,"Phú Yên",479,"Son Hòa","Huy<U+1EC7>n","District",NA,"Son Hoa"
480,250,"VNM","Vietnam",45,"Phú Yên",480,"Tuy An","Huy<U+1EC7>n","District",NA,NA
481,250,"VNM","Vietnam",45,"Phú Yên",481,"Tuy Hoa","Huy<U+1EC7>n","District",NA,NA
482,250,"VNM","Vietnam",45,"Phú Yên",482,"Tuy Hoa","Thi xa","Township",NA,NA
483,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",483,"Ð<U+1ED3>ng H<U+1EDB>i","Than Pho","City",NA,"Dong Hoi"
484,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",484,"B<U+1ED1> Tr<U+1EA1>ch","Huy<U+1EC7>n","District",NA,"Bo Trach"
485,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",485,"L<U+1EC7> Th<U+1EE7>y","Huy<U+1EC7>n","District",NA,"Le Thuy"
486,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",486,"Minh Hóa","Huy<U+1EC7>n","District",NA,"Minh Hoa"
487,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",487,"Qu<U+1EA3>ng Ninh","Huy<U+1EC7>n","District",NA,"Quang Ninh"
488,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",488,"Qu<U+1EA3>ng Tr<U+1EA1>ch","Huy<U+1EC7>n","District",NA,"Quang Trach"
489,250,"VNM","Vietnam",46,"Qu<U+1EA3>ng Bình",489,"Tuyen Hoa","Huy<U+1EC7>n","District",NA,"Tuyen Hoa"
490,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",490,"Ðông Giang","Huy<U+1EC7>n","District",NA,"Dong Giang"
491,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",491,"Ð<U+1EA1>i L<U+1ED9>c","Huy<U+1EC7>n","District",NA,"Dai Loc"
492,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",492,"Ði<U+1EC7>n Bàn","Huy<U+1EC7>n","District",NA,"Dien Ban"
493,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",493,"B<U+1EAF>c Trà My","Huy<U+1EC7>n","District",NA,"Bac Tra My"
494,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",494,"Duy Xuyên","Huy<U+1EC7>n","District",NA,"Duy Xuyen"
495,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",495,"H<U+1ED9>i An","Thi xa","Township",NA,"Hoi An"
496,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",496,"Hi<U+1EC7>p Ð<U+1EE9>c","Huy<U+1EC7>n","District",NA,"Hiep Duc"
497,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",497,"Nam Giang","Huy<U+1EC7>n","District",NA,"Nam Giang"
498,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",498,"Nam Trà My","Huy<U+1EC7>n","District",NA,"Nam Tra My"
499,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",499,"Núi Thành","Huy<U+1EC7>n","District",NA,"Nui Thanh"
500,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",500,"Phu<U+1EDB>c Son","Huy<U+1EC7>n","District",NA,"Phuoc Son"
501,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",501,"Phú Ninh","Huy<U+1EC7>n","District",NA,"Phu Ninh"
502,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",502,"Qu<U+1EBF> Son","Huy<U+1EC7>n","District",NA,"Que Son"
503,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",503,"Tam K<U+1EF3>","Thi xa","Township",NA,"Tam Ki"
504,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",504,"Tay Giang","Huy<U+1EC7>n","District",NA,NA
505,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",505,"Thang Bình","Huy<U+1EC7>n","District",NA,"Thang Binh"
506,250,"VNM","Vietnam",47,"Qu<U+1EA3>ng Nam",506,"Tiên Phu<U+1EDB>c","Huy<U+1EC7>n","District",NA,"Tien Phuoc"
507,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",507,"Ð<U+1EE9>c Ph<U+1ED5>","Huy<U+1EC7>n","District",NA,"Duc Pho"
508,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",508,"Ba To","Huy<U+1EC7>n","District",NA,"Ba To"
509,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",509,"Bình Son","Huy<U+1EC7>n","District",NA,"Binh Son"
510,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",510,"Lý Son","Huy<U+1EC7>n","District",NA,"Ly Son"
511,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",511,"M<U+1ED9> Ð<U+1EE9>c","Huy<U+1EC7>n","District",NA,"Mo Duc"
512,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",512,"Minh Long","Huy<U+1EC7>n","District",NA,NA
513,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",513,"Nghia Hành","Huy<U+1EC7>n","District",NA,"Nghia Hanh"
514,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",514,"Qu<U+1EA3>ng Ngãi","Thi xa","Township",NA,"Quang Ngai"
515,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",515,"Son Hà","Huy<U+1EC7>n","District",NA,"Son Ha"
516,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",516,"Son Tây","Huy<U+1EC7>n","District",NA,"Son Tay"
517,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",517,"Son T<U+1ECB>nh","Huy<U+1EC7>n","District",NA,"Son Tinh"
518,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",518,"Tây Trà","Huy<U+1EC7>n","District",NA,"Tay Tra"
519,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",519,"Tu Nghia","Huy<U+1EC7>n","District",NA,"Tu Nghia"
520,250,"VNM","Vietnam",48,"Qu<U+1EA3>ng Ngãi",520,"Trà B<U+1ED3>ng","Huy<U+1EC7>n","District",NA,"Tra Bong"
521,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",521,"Ðông Tri<U+1EC1>u","Huy<U+1EC7>n","District",NA,"Dong Trieu"
522,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",522,"Ð<U+1EA7>m Hà","Huy<U+1EC7>n","District",NA,"Dam Ha"
523,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",523,"Ba Ch<U+1EBD>","Huy<U+1EC7>n","District",NA,"Ba Che"
524,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",524,"Bình Liêu","Huy<U+1EC7>n","District",NA,"Binh Lieu"
525,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",525,"Cô Tô","Huy<U+1EC7>n","District",NA,"Co To"
526,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",526,"C<U+1EA9>m Ph<U+1EA3>","Thi xa","Township",NA,NA
527,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",527,"H<U+1EA1> Long","Than Pho","City",NA,"Ha Long"
528,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",528,"H<U+1EA3>i Hà","Huy<U+1EC7>n","District",NA,"Hai Ha"
529,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",529,"Hoành B<U+1ED3>","Huy<U+1EC7>n","District",NA,"Hoanh Bo"
530,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",530,"Móng Cái","Thi xa","Township",NA,"Mong Cai"
531,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",531,"Tiên Yên","Huy<U+1EC7>n","District",NA,"Tien Yen"
532,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",532,"Uông Bí","Thi xa","Township",NA,"Uong Bi"
533,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",533,"Vân Ð<U+1ED3>n","Huy<U+1EC7>n","District",NA,"Van Don"
534,250,"VNM","Vietnam",49,"Qu<U+1EA3>ng Ninh",534,"Yên Hung","Huy<U+1EC7>n","District",NA,"Yen Hung"
535,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",535,"Ða Krông","Huy<U+1EC7>n","District",NA,"Da Krong"
536,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",536,"Ðông Hà","Thi xa","Township",NA,"Dong Ha"
537,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",537,"C<U+1ED3>n C<U+1ECF>","Island","Island",NA,"Con Co"
538,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",538,"Cam L<U+1ED9>","Huy<U+1EC7>n","District",NA,NA
539,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",539,"Gio Linh","Huy<U+1EC7>n","District",NA,NA
540,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",540,"Hu<U+1EDB>ng Hóa","Huy<U+1EC7>n","District",NA,"Huong Hoa"
541,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",541,"H<U+1EA3>i Lang","Huy<U+1EC7>n","District",NA,"Hai Lang"
542,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",542,"Qu<U+1EA3>ng Tr<U+1ECB>","Thi xa","Township",NA,"Quang Tri Township"
543,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",543,"Tri<U+1EC7>u Phong","Huy<U+1EC7>n","District",NA,"Trieu Phong"
544,250,"VNM","Vietnam",50,"Qu<U+1EA3>ng Tr<U+1ECB>",544,"Vinh Linh","Huy<U+1EC7>n","District",NA,"Vinh Linh"
545,250,"VNM","Vietnam",51,"Sóc Trang",545,"Cù Lao Dung","Huy<U+1EC7>n","District",NA,"Cu Lao Dung"
546,250,"VNM","Vietnam",51,"Sóc Trang",546,"Châu Thành","Huy<U+1EC7>n","District",NA,"Chau Thanh"
547,250,"VNM","Vietnam",51,"Sóc Trang",547,"K<U+1EBF> Sách","Huy<U+1EC7>n","District",NA,"Ke Sach"
548,250,"VNM","Vietnam",51,"Sóc Trang",548,"Long My","Thi xa","Township",NA,NA
549,250,"VNM","Vietnam",51,"Sóc Trang",549,"Long Phú","Huy<U+1EC7>n","District",NA,"Long Phu"
550,250,"VNM","Vietnam",51,"Sóc Trang",550,"M<U+1EF9> Tú","Huy<U+1EC7>n","District",NA,"My Tu"
551,250,"VNM","Vietnam",51,"Sóc Trang",551,"M<U+1EF9> Xuyên","Huy<U+1EC7>n","District",NA,"My Xuyen"
552,250,"VNM","Vietnam",51,"Sóc Trang",552,"Ngã Nam","Huy<U+1EC7>n","District",NA,"Nga Nam"
553,250,"VNM","Vietnam",51,"Sóc Trang",553,"Thanh Trì","Huy<U+1EC7>n","District",NA,"Thanh Tri"
554,250,"VNM","Vietnam",51,"Sóc Trang",554,"Vinh Châu","Huy<U+1EC7>n","District",NA,"Vinh Chau"
555,250,"VNM","Vietnam",52,"Son La",555,"B<U+1EAF>c Yên","Huy<U+1EC7>n","District",NA,"Bac Yen"
556,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu","Huy<U+1EC7>n","District",NA,"Moc Chau"
557,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La","Huy<U+1EC7>n","District",NA,"Muong La"
558,250,"VNM","Vietnam",52,"Son La",558,"Mai Son","Huy<U+1EC7>n","District",NA,"Mai Son"
559,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên","Huy<U+1EC7>n","District",NA,"Phu Yen"
560,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai","Huy<U+1EC7>n","District",NA,"Quynh Nhai"
561,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã","Huy<U+1EC7>n","District",NA,"Song Ma"
562,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p","Huy<U+1EC7>n","District",NA,"Sop Cop"
563,250,"VNM","Vietnam",52,"Son La",563,"Son La","Thi xa","Township",NA,"Son La"
564,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu","Huy<U+1EC7>n","District",NA,"Thuan Chau"
565,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu","Huy<U+1EC7>n","District",NA,"Yen Chau"
566,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u","Huy<U+1EC7>n","District",NA,"Ben Cau"
567,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành","Huy<U+1EC7>n","District",NA,"Chau Thanh"
568,250,"VNM","Vietnam",53,"Tây Ninh",568,"Duong Minh Châu","Huy<U+1EC7>n","District",NA,"Duong Minh Chau"
569,250,"VNM","Vietnam",53,"Tây Ninh",569,"Gò D<U+1EA7>u","Huy<U+1EC7>n","District",NA,"Go Dau"
570,250,"VNM","Vietnam",53,"Tây Ninh",570,"Hòa Thành","Huy<U+1EC7>n","District",NA,"Hoa Thanh"
571,250,"VNM","Vietnam",53,"Tây Ninh",571,"Tân Biên","Huy<U+1EC7>n","District",NA,"Tan Bien"
572,250,"VNM","Vietnam",53,"Tây Ninh",572,"Tân Châu","Huy<U+1EC7>n","District",NA,"Tan Chau"
573,250,"VNM","Vietnam",53,"Tây Ninh",573,"Tây Ninh","Thi xa","Township",NA,"Tay Ninh"
574,250,"VNM","Vietnam",53,"Tây Ninh",574,"Tr<U+1EA3>ng Bàng","Huy<U+1EC7>n","District",NA,"Trang Bang"
575,250,"VNM","Vietnam",54,"Thái Bình",575,"Ðông Hung","Huy<U+1EC7>n","District",NA,"Dong Hung"
576,250,"VNM","Vietnam",54,"Thái Bình",576,"Hung Hà","Huy<U+1EC7>n","District",NA,"Hung Ha"
